tweet_id,tweet_time,tweet_author,tweet_author_id,tweet_language,tweet_url,label,disaster type,location,text,relevance
'498834452139610112',,,,,,voluntary_services,Floods,"Jammu, Jammu and Kashmir",RT @stc_india: Children in Odisha wade thru flood waters to reach community kitchens. Ur support needed now: http://t.co/Hq8cTrICLR http://…,Relevant
'501368835924951040',,,,,,casualties_and_public_impact,Floods,"Patiala, Punjab",160 Dead in Nepal and India Flooding http://t.co/3BOHCy43Q3 via @thedailybeast,Relevant
'501220762632466432',,,,,,crisis_specific_information,Floods,"Lahore, Punjab","Thanks to huge corruption in UP,Bihar by politicians/babus  many bridges are still on paper. #floods. lives lost but then its cheap in India",Relevant
'501106915678502912',,,,,,non_informative,Floods,"Patiala, Punjab","@RanaAyyub @IndianExpress a flood of fictions, hope its not done with tax-payers amounts somehow",Not Relevant
'501379186456424448',,,,,,casualties_and_public_impact,Floods,"Srinagar, Kashmir",Monsoon floods in Nepal and India cause 180 deaths,Relevant
'501386164293472256',,,,,,casualties_and_public_impact,Floods,"Dera Ismail Khan, Khyber Pakhtunkhwa","Monsoon floods in Nepal and India kill 180, maroon villages: Watch the video above: Raw video of monsoon flood... http://t.co/e8xOlAKoYc",Relevant
'499102424598974464',,,,,,collateral_damages,Floods,"Srinagar, Kashmir",#flood #disaster Odisha Floods: 294 Villages Still Marooned - The New Indian Express: IBNLiveOdisha Floods: 29... http://t.co/mmhf6L2j0U,Relevant
'501265006290567168',,,,,,casualties_and_public_impact,Floods,"Kullu, Himachal Pradesh","Many dead in Nepal and India floods http://t.co/mpji4LWiBt Published August 18, 2014 at 07:47AM",Relevant
'498720146605621248',,,,,,crisis_specific_information,Floods,"Chandigarh, Punjab","ODISHA FLOODS FEILD VISIT TO AFFECTED  AREAS FROM THE CHAIRPERSON, INTER AGENCY COORDINATION: SPHERE INDIA http://t.co/n8uS7XMR37",Relevant
'501303868601278464',,,,,,collateral_damages,Floods,"Shimla, Himachal Pradesh",#SuryaRay #India Army alerted as floods wreck havoc in UP http://t.co/PC5cHMEYS0 @SuryaRay #Indian,Relevant
'501341004151017473',,,,,,casualties_and_public_impact,Floods,"Kangra, Himachal Pradesh","#Wagner_Kc Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged a... http://t.co/VC7HrMPWTi #Wagner_Kc",Relevant
'501335820230348800',,,,,,casualties_and_public_impact,Floods,"Gurdaspur, Punjab","(#Kuuky__frez) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been d... http://t.co/n6A4TnuplR (#Kuuky__frez)",Relevant
'501306557456711680',,,,,,collateral_damages,Floods,"Chandigarh, Punjab","RT @IndiaBroadcast: Nitish's native place, 13 districts of Bihar affected by flood http://t.co/YLQH8TXQUz",Relevant
'501358532151611394',,,,,,casualties_and_public_impact,Floods,"Amritsar, Punjab",Death toll from 3 days of flooding and torrential rain in Nepal and India rises to more than 1... http://t.co/r9ZjBDcHop #breaking #news,Relevant
'498895037800128512',,,,,,casualties_and_public_impact,Floods,"Lahore, Punjab","Over 300 villages surrounded. RT @ReutersIndia: Odisha floods kill 45, leave 300,000 villagers marooned http://t.co/y9RxP0ZNzY",Relevant
'501340669038698498',,,,,,casualties_and_public_impact,Floods,"Srinagar, Kashmir","(#TeamKhalifa) Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been d... http://t.co/pjqk6NBkqA (#TeamKhalifa)",Relevant
'501312403867303936',,,,,,casualties_and_public_impact,Floods,"Gurdaspur, Punjab",Nepal and India floods leave many dead http://t.co/g1K6NGEj8H http://t.co/8F2zjKI63f #india #asia,Relevant
'501354448460210176',,,,,,casualties_and_public_impact,Floods,"Chandigarh, Punjab","RT @WLKY: Hundreds dead as monsoon hits India, Nepal http://t.co/0JgrUlIg7R",Relevant
'501288517721288704',,,,,,casualties_and_public_impact,Floods,"Kangra, Himachal Pradesh","Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern a... http://t.co/SC2Q5eiEGH team follow back",Relevant
'501191688904527872',,,,,,casualties_and_public_impact,Floods,"Patiala, Punjab","#Flood Fury in North India: Dozens Killed, Lakhs Affected - NDTV http://t.co/ABcukztAeI",Relevant
'501265830953226240',,,,,,casualties_and_public_impact,Floods,"Jammu, Jammu and Kashmir","#timesofindia Nepal flood toll hits 101, fears of disease rise: Nepalese authorities said Monday they feared a... http://t.co/7845C9rMTD",Relevant
'501288790921445376',,,,,,casualties_and_public_impact,Floods,"Kangra, Himachal Pradesh","CJ : 324FF166 Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in ... http://t.co/b5ss52IpST CJ: 324FF166",Relevant
'501347989118791682',,,,,,casualties_and_public_impact,Floods,"Jammu, Jammu and Kashmir","""@infonaija: Landslides, Flooding Kill 109 In Nepal, Northern India http://t.co/vro2Mq1zvU Kurdish Push On... http://t.co/veEwi9upHc""",Relevant
'499053388038815744',,,,,,crisis_specific_information,Floods,"Kangra, Himachal Pradesh",Govt faces flood of demands on Bharat Ratna http://t.co/1AoLgzZRz5 via @timesofindia,Relevant
'501375381702991873',,,,,,casualties_and_public_impact,Floods,"Chandigarh, Punjab","180 dead in Nepal, India floods, thousands displaced http://t.co/8eevEZBAmm #BreakingNews",Relevant
'501263652012314624',,,,,,casualties_and_public_impact,Floods,"Dera Ismail Khan, Khyber Pakhtunkhwa",#News Many dead in Nepal and India floods http://t.co/fUMJOibiJv via @BBC,Relevant
'499110602196144128',,,,,,non_informative,Floods,"Shimla, Himachal Pradesh",Government faces flood of demands on Bharat Ratna http://t.co/NrS3TUa1BY #india,Not Relevant
'501263712062173185',,,,,,casualties_and_public_impact,Floods,"Kangra, Himachal Pradesh",@mc_nelson_inxs Many dead in Nepal and India floods: At least 160 people are reported to have ... http://t.co/bwkwKJqbJ8 @mc_nelson_inxs,Relevant
'499203786653462529',,,,,,casualties_and_public_impact,Floods,"Gurdaspur, Punjab",#Akansha_Gautam #India #Indian Detroit area hit by severe flooding; 1 woman dies http://t.co/ngKO0n084E #SuryaRay  #SharmaSudhansu,Relevant
'501330010603401216',,,,,,casualties_and_public_impact,Floods,"Chandigarh, Punjab","#Headlines #News Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged and ro...  http://t.co/3V6MLbyFaO",Relevant
'501040284528943104',,,,,,non_informative,Floods,"Chandigarh, Punjab","RT @actindia: And believe me, this brave heart Indian won't understand the meaning of ""Pet Dog."" #Pets #Dog #Flood #Bihar #India http://t.c…",Not Relevant
'501324141942018048',,,,,,casualties_and_public_impact,Floods,"Lahore, Punjab","CNN Asia &gt; Monsoon kills hundreds in India, Nepal - Dozens of people have been killed in flooding in northern and ... http://t.co/q62yqPUSKi",Relevant
'501296951657127936',,,,,,crisis_specific_information,Floods,"Lahore, Punjab","#News Deadly monsoon hits India, Nepal http://t.co/khb0Jt5fvy #CNN",Relevant
'501140619616473088',,,,,,collateral_damages,Floods,"Kullu, Himachal Pradesh","#flood #disaster Monsoon Floods Hit North India, 200 Villages under Water - Scientific American: Times of Indi... http://t.co/tNub4SJLlX",Relevant
'501262526165049344',,,,,,casualties_and_public_impact,Floods,"Jammu, Jammu and Kashmir","Many dead in Nepal and India floods, REAL TALK http://t.co/3pcAHdjAao",Relevant
'501084397693435904',,,,,,casualties_and_public_impact,Floods,"Patiala, Punjab",Flood death toll mounts in #India and #Nepal: The death toll from landslides and flooding triggered by torrent... http://t.co/EIlK8EDNEV,Relevant
'499178995880304640',,,,,,non_informative,Floods,"Shimla, Himachal Pradesh",@BBSRBuzz @discoverbbsr #awesome #Mahanadi #flood #Odisha #travel #tourism #india Wow! Beautifully captured the serenity of nature. ☺,Not Relevant
'501193914381271040',,,,,,casualties_and_public_impact,Floods,"Kullu, Himachal Pradesh","#India news - Flood Fury in North India: Dozens Killed, Lakhs Affected http://t.co/VfJvV3yiVm",Relevant
'501283917467353089',,,,,,casualties_and_public_impact,Floods,"Lahore, Punjab","Hundreds dead as monsoon hits India, Nepal:        http://t.co/6W7U0u3i9G #MostRecent",Relevant
'501113134686285824',,,,,,casualties_and_public_impact,Floods,"Shimla, Himachal Pradesh","Check this @SuryaRay UP floods kill 28, Centre calls it 'unprecedented': Flood fury continued in... http://t.co/V8JCvSqdmZ #SuryaRay #India",Relevant
'501259996026257411',,,,,,crisis_specific_information,Floods,"Dera Ismail Khan, Khyber Pakhtunkhwa","Check this @SuryaRay Assam floods still grim, Kaziranga park affected: The flood situation in... http://t.co/v1qnk5CGFa #SuryaRay #India",Relevant
'501231961630068736',,,,,,non_informative,Floods,"Chandigarh, Punjab","@iam_umar8  I hope, you act proactively &amp; stop thinking about sepaartion.India ll never gve up kashmir.In worst,u ll see more of u killed!",Not Relevant
'501104861447200769',,,,,,casualties_and_public_impact,Floods,"Kullu, Himachal Pradesh","{INFORMATIONNIGERIA} Landslides, Flooding Kill 109 In Nepal, Northern India: The death toll from landslides an... http://t.co/WHWG4S3fI1",Relevant
'501329245809823744',,,,,,casualties_and_public_impact,Floods,"Dera Ismail Khan, Khyber Pakhtunkhwa","Hundreds dead as monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern and eastern... http://t.co/IN0oSUT2VK",Relevant
'501340976820920320',,,,,,casualties_and_public_impact,Floods,"Chandigarh, Punjab",@nytimes I think more than 100 persons must've been killed in flooding&amp;landslides in India&amp;Nepal!Armed forces are usually 4 rescue!,Relevant
'498922295771938816',,,,,,casualties_and_public_impact,Floods,"Dera Ismail Khan, Khyber Pakhtunkhwa","Floods claim 45 lives in #Odisha, 4.8 L people affected #IndiaFloods http://t.co/D3vl0Ngubq",Relevant
'501313290556157952',,,,,,non_informative,Floods,"Jammu, Jammu and Kashmir",RT @puppetvision: This week's international puppetry news round-up w/ @deadpuppets @IndianInkNZ @TinyPuppetApe @sortoftheatre &amp; more! http:…,Not Relevant
'501382771822972928',,,,,,casualties_and_public_impact,Floods,"Gurdaspur, Punjab","180 dead in Nepal and India floods, thousands displaced http://t.co/XRiuZ2l0d3 http://t.co/8F2zjKI63f #india #asia",Relevant
'501252347020836866',,,,,,crisis_specific_information,Floods,"Moga, Punjab",Indian cuisine Orlando opens the flood gates. http://t.co/LQALrQSkbg,Relevant
'501284114717093888',,,,,,casualties_and_public_impact,Floods,"Amritsar, Punjab","[CNN] Hundreds dead as monsoon hits India, Nepal:        http://t.co/Pfkfs0PbqG #TalkMagazineNG",Relevant
'501121533268357120',,,,,,casualties_and_public_impact,Floods,"Moga, Punjab","[Info Nigeria] 24 Killed, Including 7 In Their Sleep As Landslide Hit India: Heavy downpours i... http://t.co/faGv182MD3 #TalkMagazineNG",Relevant
'501350009434939394',,,,,,voluntary_services,Floods,"Kangra, Himachal Pradesh",Nepal and India begin relief efforts as monsoon floods claim at least 180 lives: Nepalese villagers carry thei... http://t.co/ewdKb8S6iq,Relevant
'499087713899773952',,,,,,sympathy_and_emotion,Floods,"Patiala, Punjab",RT @iamsrk: At Cannes after years...memories come flooding back of Devdas. Insha Allah will come here to represent India with more beautifu…,Relevant
'498937686871531520',,,,,,casualties_and_public_impact,Floods,"Moga, Punjab","#Floods in #India's #Odisha kill 45, leave scores marooned http://t.co/zPINgryoOc via @ARYNEWSOFFICIAL http://t.co/F9TiHFQkhI",Relevant
'501333930055049216',,,,,,voluntary_services,Floods,"Lahore, Punjab","News: ""Nepal and India begin relief efforts as monsoon floods claim at least 180 lives"" http://t.co/3SoXeIVAcb",Relevant
'499028953214889984',,,,,,non_informative,Floods,"Kangra, Himachal Pradesh","Me too me too""@TOIIndiaNews: Govt faces flood of demands on Bharat Ratna http://t.co/lcaT88hCg1""",Not Relevant
'498936958140174337',,,,,,casualties_and_public_impact,Floods,"Chandigarh, Punjab","Floods in India’s Odisha kill 45, leave scores marooned http://t.co/l0SCqrhRGK #Pakistan #Karachi",Relevant
'501373265592328193',,,,,,casualties_and_public_impact,Floods,"Jammu, Jammu and Kashmir",Check this @SuryaRay At least 9 killed as Rapti Ganga Express rams autorickshaw in Bihar: At... http://t.co/ZvMjkZjwWF #SuryaRay #India,Relevant
'501338785548759040',,,,,,casualties_and_public_impact,Floods,"Dera Ismail Khan, Khyber Pakhtunkhwa","Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged and rough... http://t.co/rHVNXzyXSU #NewYorkTimes",Relevant
'501340179152388096',,,,,,casualties_and_public_impact,Floods,"Dera Ismail Khan, Khyber Pakhtunkhwa",[ #ElFlacox3 ♥.♥ ] Scores Killed in Flooding in Nepal and India http://t.co/fB548pR7Ug,Relevant
'501238855002230784',,,,,,voluntary_services,Floods,"Amritsar, Punjab","Flood situation in UP, Bihar remains grim, NDRF teams deployed for relief operations http://t.co/KfoGNr8rZJ #india",Relevant
'501386483089960960',,,,,,voluntary_services,Floods,"Amritsar, Punjab",RT @ashramindia: Orissa Flood : Devotees of #Asaram Bapuji performed MASSIVE relief activities despite the adverse weather situation! http:…,Relevant
'501331439787728896',,,,,,collateral_damages,Floods,"Shimla, Himachal Pradesh","RT @CAREIndia: Flood situation in UP aggravated, inundating more than 500 villages in 7 dist affecting 4 lakh people. http://t.co/LrJS937mgM",Relevant
'501332511663079424',,,,,,casualties_and_public_impact,Floods,"Kangra, Himachal Pradesh",Dozens killed as monsoon floods ravage India and Nepal: More than 100 people have been killed by flooding in Nepal and northern India. Th...,Relevant
'498894728939991040',,,,,,casualties_and_public_impact,Floods,"Jammu, Jammu and Kashmir","""@ReutersIndia: Odisha floods kill 45, leave 300,000 villagers marooned http://t.co/6sVHOeX9oJ""  Let's make more booms",Relevant
'501063735705100289',,,,,,casualties_and_public_impact,Floods,"Gurdaspur, Punjab","New post: 85 killed, 139 missing in Nepal landslide, floods - Times of India http://t.co/7rVx0K6dgH",Relevant
'501326304092770304',,,,,,casualties_and_public_impact,Floods,"Kangra, Himachal Pradesh","News: 180 dead as floods wash away homes in Nepal, India: KATMANDU, Nepal (AP) — Author... http://t.co/BbWmt47SBS http://t.co/PhlPKQc6bx",Relevant
'501343631899254784',,,,,,crisis_specific_information,Floods,"Patiala, Punjab","What is current situation of India, ceasefire violation on border, gangrapes in all our country, flood in half country but no relief?",Relevant
'501043434841321473',,,,,,casualties_and_public_impact,Floods,"Kangra, Himachal Pradesh","UP floods hit over 1,000 villages, death toll touches 28 - The Times of India on Mobile http://t.co/S24F4lBgVO via @timesofindia",Relevant
'501329962121457665',,,,,,casualties_and_public_impact,Floods,"Gurdaspur, Punjab",Scores Killed in Flooding in Nepal and India http://t.co/GAofvkD9wH #NYT #world,Relevant
'501265858275315712',,,,,,casualties_and_public_impact,Floods,"Lahore, Punjab",Many dead in Nepal and India floods Rescue helicopters have been deployed to convey emergency supplies to those ... http://t.co/qhDHG4TBZu,Relevant
'501344107177209857',,,,,,casualties_and_public_impact,Floods,"Patiala, Punjab","RT @wyffnews4: Hundreds dead as monsoon hits India, Nepal http://t.co/kpE94tafdF",Relevant
'501075275505876992',,,,,,casualties_and_public_impact,Floods,"Srinagar, Kashmir",Over 100 dead in Nepal and India floods - Sky News Australia http://t.co/mPBlCboK9N,Relevant
'501380704350244864',,,,,,casualties_and_public_impact,Floods,"Jammu, Jammu and Kashmir",Nepal and India begin relief efforts as monsoon floods claim at least 180 lives http://t.co/FcmJHMFCOK,Relevant
'501199143012814848',,,,,,casualties_and_public_impact,Floods,"Lahore, Punjab","Flash flood hits 1,000 UP villages, leaves 28 dead | The Indian Express http://t.co/2jPzMbcDOB",Relevant
'498540592654077952',,,,,,general_awareness,Floods,"Amritsar, Punjab",#SuryaRay @Akansha_Gautam Tamil Nadu: Water Released from Mettur Dam After Flood Alert http://t.co/wFpvDHT4mU #India #Indian @SuryaRay,Relevant
'501205741005729792',,,,,,voluntary_services,Floods,"Shimla, Himachal Pradesh","#India news - Floods: 12 National Disaster Response Force Teams Deployed in Bihar, Four in Uttar Pradesh http://t.co/tu3TekblGg",Relevant
'501103496372817922',,,,,,casualties_and_public_impact,Floods,"Kullu, Himachal Pradesh","UP floods hit over 1,000 villages, death toll touches 28 http://t.co/zK6EprN3Jm via @timesofindia",Relevant
'501339897274200064',,,,,,casualties_and_public_impact,Floods,"Dera Ismail Khan, Khyber Pakhtunkhwa","#nepal#news 180 Dead as Floods Wash Away Homes in Nepal, India - ABC News: BBC News180 Dead as... http://t.co/0kselBXgZE @milijulidotcom",Relevant
'498657736498749440',,,,,,general_awareness,Floods,"Kullu, Himachal Pradesh","RT @NewIndianXpress: #Water #Released from #Mettur, #Flood Alert Out http://t.co/kUrfK3Ml45 http://t.co/chh1rbNQFT",Relevant
'501286052628140033',,,,,,casualties_and_public_impact,Floods,"Kullu, Himachal Pradesh","follow @zacseth || Deadly monsoon hits India, Nepal http://t.co/tiiESPu8P9",Relevant
'501298046026936320',,,,,,collateral_damages,Floods,"Patiala, Punjab","Nitish's native place, 13 districts of Bihar affected by flood: Patna, Aug 18: Four more districts incl... http://t.co/sanWBKaiE8 #india",Relevant
'501386525548875778',,,,,,casualties_and_public_impact,Floods,"Lahore, Punjab","Hundreds of people are dead and missing in #India and #Nepal, after weekend monsoons on the countries' border: http://t.co/knR0plSZuh #ktuu",Relevant
'501265808656719872',,,,,,collateral_damages,Floods,"Srinagar, Kashmir","Indian women cross make-shift bamboo bridges in the flood affected Morigaon district of Assam state, about 60 km... http://t.co/PkYpO26nDz",Relevant
'501219168721465344',,,,,,casualties_and_public_impact,Floods,"Kangra, Himachal Pradesh","""@IndiaToday: 2 killed, 4 lakh affected in Bihar flood  http://t.co/qODyWDbVi9""",Relevant
'501288962691186688',,,,,,crisis_specific_information,Floods,"Moga, Punjab",India: Odisha Floods Rapid Joint Needs Assessment Report http://t.co/HWtYBF5a75,Relevant
'501169569705517056',,,,,,non_informative,Floods,"Chandigarh, Punjab",The UK needs to get on the fucking boat right now. France needs to step it up. It is flooding like crazy in India which isn't ok.,Not Relevant
'501263234708799488',,,,,,casualties_and_public_impact,Floods,"Patiala, Punjab",Many dead in Nepal and India floods… http://t.co/1wuSuYZfHi #WorldNews,Relevant
'501357118583484416',,,,,,casualties_and_public_impact,Floods,"Amritsar, Punjab",The death toll from flooding in northern India continues to rise. @RichardAngwin1 has more in 5 minutes: http://t.co/EvgazWej3r,Relevant
'499130578331901952',,,,,,casualties_and_public_impact,Floods,"Kullu, Himachal Pradesh","Odisha floods kill 45, leave 300000 villagers marooned – Reuters India: By Jatindra Dash Tue A... http://t.co/iadGYXNcwf #Charity #India",Relevant
'501367408956022784',,,,,,casualties_and_public_impact,Floods,"Srinagar, Kashmir","""Scores Killed in Flooding in Nepal and India"" via NYT http://t.co/5OV2CesiNZ #socialmarketing #ff #Entrepreneurs #followfriday #busine...",Relevant
'501340978255388672',,,,,,collateral_damages,Floods,"Patiala, Punjab","#NY #News Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged and roughly 1... http://t.co/UyK9hDrw32",Relevant
'501367094798073856',,,,,,casualties_and_public_impact,Floods,"Moga, Punjab","180 dead as floods wash away homes in Nepal, India - GEOENGINEERING FLOODING, DROUGHTING,KILLING IN A TOWN NEAR YOU - http://t.co/cdX44FTnNk",Relevant
'499093186342432768',,,,,,casualties_and_public_impact,Floods,"Patiala, Punjab",#flood #disaster 300000 displaced and 45 killed in Eastern India floods - eNCA: DAWN.com300000 di... http://t.co/nbN9FPPD5a,Relevant
'501350327942004737',,,,,,casualties_and_public_impact,Floods,"Patiala, Punjab","#News Hundreds dead as monsoon brings chaos to northern India, Nepal http://t.co/iDEfSHQNJe #World #Usa",Relevant
'501074058747076609',,,,,,casualties_and_public_impact,Floods,"Kullu, Himachal Pradesh","RT @PressTV: Floods kill 113 people in #Nepal, #India  http://t.co/bC863jnzWR",Relevant
'501340156746416128',,,,,,casualties_and_public_impact,Floods,"Moga, Punjab",( #LeeticoohTeam ) Scores Killed in Flooding in Nepal and India http://t.co/GKpjjKSvHf Via @FlacoJonas,Relevant
'501375678861029379',,,,,,collateral_damages,Floods,"Moga, Punjab",#India: Flood damages #paddy in #Odisha State.  http://t.co/x21o6EaUZH,Relevant
'501285958093123585',,,,,,sympathy_and_emotion,Floods,"Dera Ismail Khan, Khyber Pakhtunkhwa",Prayers out to India and Nepal,Relevant
'501291609955504128',,,,,,crisis_specific_information,Floods,"Chandigarh, Punjab","#usa #hi #uk Deadly monsoon hits India, Nepal http://t.co/57V6CdD9JT",Relevant
'498801144731168770',,,,,,casualties_and_public_impact,Floods,"Shimla, Himachal Pradesh","Flood-like situation in Rajasthan: Army deployed to rescue people: Jaipur, Aug 11:  Army has been deplo... http://t.co/NksWP1OgoA #india",Relevant
'501269152976232448',,,,,,sympathy_and_emotion,Floods,"Kangra, Himachal Pradesh","@timesofindia expect many unprecedented till now it was #ElNino now it is flood.while we r ""progressing"" poor nature dsn't know how to react",Relevant
'501051041136115712',,,,,,casualties_and_public_impact,Floods,"Shimla, Himachal Pradesh","Nepal floods, landslides kill 240, India announces NR 48 mn   http://t.co/c4PIke5SWV http://t.co/NoXDvQGLtO",Relevant
'501311491883020289',,,,,,non_informative,Floods,"Dera Ismail Khan, Khyber Pakhtunkhwa","RT @DeadLockLand: A truly #FreeIndia would be a India Free from Caste. Caste System is a cancer, we must give up the caste system for our o…",Not Relevant
'501286999630700544',,,,,,crisis_specific_information,Floods,"Kullu, Himachal Pradesh","Deadly monsoon hits India, Nepal http://t.co/dJmesjEph9 Via (Harradox)",Relevant
'501218916450832384',,,,,,casualties_and_public_impact,Floods,"Patiala, Punjab","RT @IndiaToday: 2 killed, 4 lakh affected in Bihar flood  http://t.co/lT2ELiTuvL",Relevant
'501081535240753153',,,,,,sympathy_and_emotion,Floods,"Amritsar, Punjab","Dear people in India worrying about Hurricane in the USA, let me remind you that a few days back Assam had a huge flood and you didn't care.",Relevant
'501320686959198208',,,,,,casualties_and_public_impact,Floods,"Kangra, Himachal Pradesh","( #HectorMartinez ) Monsoon kills hundreds in India, Nepal: Dozens of people have been killed in flooding in n... http://t.co/wHguuo1O6U",Relevant
'501289212956930048',,,,,,crisis_specific_information,Floods,"Gurdaspur, Punjab","Deadly monsoon hits India, Nepal http://t.co/Pbe299IF29 from Bobby Caples",Relevant
'501192504105242624',,,,,,voluntary_services,Floods,"Patiala, Punjab","#ModiMinistry Floods: 12 NDRF teams deployed in Bihar, 4 in UP - Press Trust of India http://t.co/0WpNKJrUPT",Relevant
'501290585941356544',,,,,,casualties_and_public_impact,Floods,"Gurdaspur, Punjab","New: Hundreds dead as monsoon hits India, Nepal http://t.co/pNV9uF8h7G #follow world_latest world_latest",Relevant
'501337678559084545',,,,,,casualties_and_public_impact,Floods,"Moga, Punjab","“@Outlookindia: UP Floods Claim 41 Lives, Over 1,000 Villages Hit | http://t.co/PeIPpWTmPx | Outlook Wires”",Relevant
'501364216402821121',,,,,,casualties_and_public_impact,Floods,"Amritsar, Punjab",Many dead in Nepal and India floods. #Nepal #India   http://t.co/L7mmx6eW5S,Relevant
'501279344333828097',,,,,,casualties_and_public_impact,Floods,"Srinagar, Kashmir",#SuryaRay #Indian Nepal Floods Death Toll Passes 100 - Voice of America http://t.co/VbB7r1uwAh @SuryaRay #India,Relevant
'501241856886583296',,,,,,non_informative,Floods,"Lahore, Punjab",#India newsHonour killing: Girl shot dead by father in UP  http://t.co/KsXPRGuI2w,Not Relevant
'501284962318819328',,,,,,casualties_and_public_impact,Floods,"Kullu, Himachal Pradesh","#ふんどしの巨人 Monsoon kills hundreds in India, Nepal Dozens of people have been killed in floo  http://t.co/sv0q9XkGOz",Relevant
'501081215495987200',,,,,,casualties_and_public_impact,Floods,"Srinagar, Kashmir","ETTN Monsoon floods hit north India, 1,500 villages under water: Thousands were marooned in villages in UP, wh... http://t.co/O6Azpnegou",Relevant
'499008791577657344',,,,,,sympathy_and_emotion,Floods,"Lahore, Punjab",All this flooding reminds me of monsoon season in india 😂,Relevant
'501261677057171457',,,,,,casualties_and_public_impact,Floods,"Lahore, Punjab",#News Many dead in Nepal and India floods http://t.co/FNG6qlzE1g #Noticias,Relevant
'498525219825664002',,,,,,sympathy_and_emotion,Floods,"Shimla, Himachal Pradesh",@dna  It ll help India more.we can have insurance for crops flood famine in areaa where Lic don't operate,Relevant
'501386483480018944',,,,,,casualties_and_public_impact,Floods,"Gurdaspur, Punjab","Dozens Killed in Nepal, India Flooding http://t.co/kqqO9d7W99 via @BreitbartNews",Relevant
'501314765289836544',,,,,,non_informative,Floods,"Amritsar, Punjab",@tradusindia i got call 4m tradus.he said that he'll send aramax courier person 2pick up damaged earphone.Bt no1 has come.my no.  9096362379,Not Relevant
'501282876936032257',,,,,,casualties_and_public_impact,Floods,"Gurdaspur, Punjab",Many dead in Nepal and India floods #NewsAd link http://t.co/G4pOSwYWXd,Relevant
'501284007930130432',,,,,,casualties_and_public_impact,Floods,"Shimla, Himachal Pradesh","Hundreds dead as monsoon hits India, Nepal:        http://t.co/gjotZR3hnw news from Easy 97.3",Relevant
'501264976611663872',,,,,,casualties_and_public_impact,Floods,"Lahore, Punjab","24 Killed, Including 7 In Their Sleep As Landslide Hit India via @AmeboApp http://t.co/bB27mdvJu6",Relevant
'501231723338665985',,,,,,crisis_specific_information,Floods,"Chandigarh, Punjab",Floods hit India's Uttar Pradesh Sugarcane crop under high risk: Around 0.6 million hectares of arable lands h... http://t.co/d1ykgqQOZl,Relevant
'498801912251043841',,,,,,general_awareness,Floods,"Gurdaspur, Punjab","High flood alert in parts of #India ... Raj. , Oddissa , Uttarakhand ...",Relevant
'501352864292560897',,,,,,casualties_and_public_impact,Floods,"Patiala, Punjab","Nepal and India begin relief efforts as monsoon floods claim at least 180 lives http://t.co/sPi3qt39cG Published August 18, 2014 at 12:35PM",Relevant
'501349102207385600',,,,,,casualties_and_public_impact,Floods,"Srinagar, Kashmir",Nepal and India begin relief efforts as monsoon floods claim at least 180 lives #UkNews http://t.co/PG5xodrszJ,Relevant
'501293325081931776',,,,,,casualties_and_public_impact,Floods,"Chandigarh, Punjab","#wearethepeople Deaths Climb from India, Nepal Floods - Wall Street Journal (blog) http://t.co/D09CMKFp0z",Relevant
'501340975566831617',,,,,,casualties_and_public_impact,Floods,"Shimla, Himachal Pradesh",(♥#Johan_Stars_07♥) Scores Killed in Flooding in Nepal and India http://t.co/87RxxoG7qd,Relevant
'501330283568721922',,,,,,casualties_and_public_impact,Floods,"Kullu, Himachal Pradesh","#浣腸 Scores Killed in Flooding in Nepal and India More than 11,000 homes have been da  http://t.co/XMijLzFS2u",Relevant
'501346381731094531',,,,,,general_awareness,Floods,"Amritsar, Punjab",DTN Dubai: Flood fury in India: Army asked to be on alert http://t.co/npnoWvDDRv,Relevant
'501286816025038848',,,,,,casualties_and_public_impact,Floods,"Gurdaspur, Punjab","“@wbaustin: Hundreds dead as monsoon hits India, Nepal http://t.co/482HQ0LgiB”",Relevant
'501267040129134595',,,,,,crisis_specific_information,Floods,"Srinagar, Kashmir",Flood Fury : Why isn't it TOP NEWS #INDIA ? Waiting for some sponsors?,Relevant
'499118232444616704',,,,,,non_informative,Floods,"Jammu, Jammu and Kashmir",10-May-1981The first day and night cricket match of India was played at the flood-lit ground of the Wilson College Gymkhana (Bombay).,Not Relevant
'501340620741283840',,,,,,casualties_and_public_impact,Floods,"Shimla, Himachal Pradesh","#AnDy_x9 Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged and r... http://t.co/LCEaXsB2Dc #AnDy_x9",Relevant
